230,81,10182,8812,9.00
163,148,10347,8904,1.26
97,214,10453,9007,-7.40
80,231,10503,9057,-9.92
114,197,10558,9101,-5.02
180,131,10613,9138,3.48
230,81,10693,9209,9.21
213,98,10824,9306,7.07
147,164,10921,9428,-1.88
80,231,11019,9506,-9.87
80,231,11080,9553,-9.64
147,164,11108,9575,-1.87
205,106,11203,9649,6.36
221,90,11332,9718,8.97
188,123,11432,9831,4.74
130,181,11568,9922,-3.39
80,231,11663,10031,-9.88
80,231,11693,10054,-9.31
147,164,11732,10089,-1.42
213,98,11790,10133,7.29
230,81,11908,10229,9.51
188,123,12026,10324,4.16
130,181,12114,10464,-3.97
80,231,12198,10529,-9.41
80,231,12244,10565,-9.02
138,173,12269,10582,-2.64
196,115,12371,10640,5.90
238,73,12443,10705,10.00
205,106,12572,10846,6.09
138,173,12713,10930,-2.48
89,222,12776,11002,-9.00
80,231,12818,11055,-9.60
122,189,12883,11081,-4.72
172,139,12922,11144,2.90
221,90,12994,11194,8.90
221,90,13130,11287,8.76
163,148,13207,11379,1.90
105,206,13318,11496,-6.55
72,239,13383,11538,-10.41
97,214,13402,11574,-7.90
147,164,13453,11606,-1.43
196,115,13533,11663,5.55
230,81,13629,11727,9.47
213,98,13772,11855,7.29
155,156,13883,11940,-0.31
89,222,13966,12029,-8.02
72,239,14060,12097,-10.50
97,214,14088,12118,-7.07
155,156,14156,12180,-0.52
205,106,14233,12229,6.02
230,81,14333,12292,9.51
213,98,14492,12401,7.29
155,156,14587,12519,-0.03
97,214,14664,12570,-7.55
72,239,14726,12625,-10.43
97,214,14758,12655,-7.90
138,173,14791,12698,-2.12
188,123,14872,12746,4.55
230,81,14946,12837,9.26
221,90,15078,12920,8.76
172,139,15188,13049,2.71
122,189,15253,13115,-4.90
80,231,15346,13171,-9.48
80,231,15393,13213,-9.60
114,197,15414,13229,-5.94
155,156,15499,13278,0.48
213,98,15560,13333,7.17
230,81,15701,13399,10.00
213,98,15809,13545,7.03
155,156,15940,13672,0.64
114,197,16074,13737,-5.48
80,231,16159,13831,-9.41
72,239,16197,13863,-10.02
105,206,16237,13890,-6.16
155,156,16274,13921,1.00
213,98,16362,13995,7.29
230,81,16451,14066,9.35
213,98,16560,14179,7.31
172,139,16726,14287,2.73
130,181,16825,14431,-3.39
80,231,16902,14509,-9.07
72,239,16951,14555,-10.97
97,214,16974,14574,-7.77
147,164,17017,14635,-1.87
180,131,17123,14705,3.73
213,98,17189,14787,7.87
230,81,17324,14868,9.54
213,98,17427,15036,7.07
155,156,17535,15124,0.91
114,197,17660,15211,-5.48
80,231,17743,15294,-9.16
80,231,17772,15330,-9.92
89,222,17820,15367,-8.10
130,181,17857,15417,-3.26
180,131,17925,15467,3.35
221,90,17994,15545,8.27
230,81,18119,15614,9.29
213,98,18208,15737,7.31
180,131,18298,15840,3.55
147,164,18404,15901,-1.87
97,214,18472,15972,-7.67
72,239,18517,16005,-10.75
80,231,18550,16026,-9.69
105,206,18587,16053,-6.13
147,164,18620,16078,-1.71
180,131,18680,16128,3.46
221,90,18766,16184,8.26
238,73,18890,16246,10.00
213,98,19002,16376,7.77
180,131,19156,16463,3.60
155,156,19255,16534,-0.84
114,197,19367,16655,-5.62
80,231,19445,16696,-9.83
72,239,19483,16744,-10.97
89,222,19515,16776,-8.41
122,189,19553,16822,-4.26
155,156,19640,16874,-0.04
188,123,19701,16957,4.54
221,90,19788,17020,8.71
230,81,19904,17169,10.00
213,98,20095,17281,7.79
188,123,20264,17427,4.14
155,156,20362,17532,0.32
122,189,20434,17593,-4.26
89,222,20540,17666,-8.84
72,239,20582,17705,-10.88
80,231,20609,17729,-9.67
97,214,20674,17770,-7.07
130,181,20716,17808,-3.99
155,156,20791,17860,0.47
196,115,20861,17984,5.61
221,90,20978,18045,8.76
230,81,21100,18199,9.08
221,90,21209,18311,8.19
205,106,21352,18436,6.52
172,139,21512,18561,2.79
138,173,21640,18645,-2.48
105,206,21693,18710,-6.58
89,222,21745,18790,-8.59
80,231,21809,18821,-9.92
72,239,21841,18857,-10.52
89,222,21881,18884,-8.58
122,189,21906,18942,-4.33
155,156,21980,18979,-0.31
172,139,22027,19034,2.67
196,115,22111,19089,5.99
230,81,22194,19168,9.21
230,81,22329,19310,10.00
221,90,22535,19423,8.22
205,106,22675,19516,6.09
180,131,22766,19638,4.00
155,156,22866,19737,0.31
122,189,22992,19787,-4.43
97,214,23067,19865,-7.59
89,222,23105,19931,-8.79
80,231,23155,19973,-9.92
72,239,23201,20023,-10.82
80,231,23245,20060,-9.36
114,197,23276,20086,-5.82
138,173,23319,20142,-2.79
155,156,23383,20180,-0.53
172,139,23449,20218,2.85
205,106,23537,20310,6.82
221,90,23650,20372,8.76
221,90,23803,20528,8.67
221,90,23904,20634,8.83
230,81,24033,20774,9.06
213,98,24197,20906,7.07
180,131,24359,20994,3.33
155,156,24470,21083,0.58
147,164,24550,21180,-1.20
122,189,24626,21244,-4.26
97,214,24713,21296,-8.00
80,231,24775,21363,-9.64
80,231,24812,21402,-9.45
80,231,24852,21445,-10.00
72,239,24903,21489,-10.86
80,231,24944,21510,-9.41
105,206,24980,21529,-6.23
122,189,25012,21564,-4.26
130,181,25055,21609,-3.14
155,156,25114,21632,-0.24
180,131,25178,21670,3.70
196,115,25248,21744,5.62
205,106,25410,21812,6.01
213,98,25539,21928,7.75
238,73,25669,22023,10.10
230,81,25849,22188,10.00
221,90,25965,22287,8.17
213,98,26084,22384,7.79
221,90,26246,22549,8.16
205,106,26443,22748,6.13
172,139,26653,22903,2.62
163,148,26788,22964,1.07
155,156,26882,23057,0.68
147,164,26952,23170,-1.87
114,197,27038,23254,-5.57
105,206,27125,23296,-6.79
105,206,27179,23361,-6.48
89,222,27222,23402,-8.27
64,247,27283,23436,-11.06
64,247,27301,23453,-11.03
80,231,27329,23477,-9.33
80,231,27354,23506,-9.92
64,247,27391,23518,-11.60
72,239,27417,23529,-10.31
97,214,27445,23541,-7.37
97,214,27474,23568,-7.07
89,222,27510,23602,-8.10
105,206,27550,23627,-6.07
138,173,27579,23649,-2.44
147,164,27631,23684,-1.87
138,173,27668,23712,-2.91
155,156,27709,23746,-0.73
180,131,27793,23812,3.07
180,131,27885,23863,3.39
163,148,27972,23938,1.85
180,131,28046,23994,3.78
213,98,28116,24038,7.47
213,98,28285,24123,7.29
196,115,28409,24245,5.00
205,106,28512,24325,6.54
238,73,28634,24469,10.10
230,81,28816,24582,9.41
205,106,29035,24687,6.32
213,98,29215,24819,7.50
246,65,29354,24950,11.08
230,81,29503,25089,10.00
205,106,29643,25226,6.14
213,98,29761,25343,7.05
238,73,29941,25502,10.88
230,81,30155,25727,9.60
196,115,30340,25895,5.02
196,115,30516,26019,5.73
238,73,30694,26136,10.03
221,90,30937,26322,8.76
180,131,31140,26510,3.45
180,131,31250,26640,3.95
221,90,31365,26731,8.94
213,98,31471,26824,7.90
163,148,31638,26983,1.82
163,148,31761,27107,2.00
213,98,31892,27208,7.85
213,98,32065,27330,7.29
155,156,32249,27436,0.37
155,156,32340,27548,0.00
205,106,32432,27663,6.82
213,98,32605,27775,7.07
155,156,32809,27906,-0.74
147,164,32942,28032,-2.00
196,115,33039,28121,5.82
213,98,33148,28205,7.29
147,164,33284,28311,-1.37
130,181,33399,28407,-4.00
188,123,33502,28481,4.69
213,98,33613,28572,7.90
147,164,33724,28690,-1.39
114,197,33830,28750,-5.95
180,131,33907,28802,3.25
221,90,33989,28904,8.76
155,156,34085,28986,-0.66
97,214,34197,29080,-7.73
163,148,34270,29150,1.27
230,81,34352,29230,9.60
155,156,34491,29338,0.94
80,231,34591,29408,-9.05
147,164,34631,29435,-1.36
230,81,34696,29527,10.00
180,131,34838,29596,3.39
80,231,34949,29710,-9.50
122,189,34969,29734,-4.60
230,81,35035,29770,9.41
205,106,35165,29878,6.44
89,222,35250,29965,-8.54
89,222,35305,30013,-8.05
213,98,35360,30057,7.29
230,81,35455,30180,9.44
114,197,35604,30266,-5.78
72,239,35671,30324,-10.87
180,131,35709,30358,3.39
246,65,35827,30440,11.31
147,164,35963,30575,-1.27
64,247,36034,30635,-11.85
147,164,36058,30660,-1.87
238,73,36159,30742,10.77
188,123,36252,30831,4.07
80,231,36348,30955,-9.86
97,214,36377,30972,-7.07
205,106,36422,31021,6.98
221,90,36515,31101,8.31
122,189,36660,31168,-4.62
80,231,36734,31241,-9.92
155,156,36753,31261,0.47
230,81,36834,31311,9.03
172,139,36968,31451,2.37
89,222,37055,31525,-8.27
105,206,37091,31555,-6.26
188,123,37178,31628,4.79
213,98,37260,31696,7.70
147,164,37389,31808,-1.87
80,231,37504,31888,-9.29
130,181,37548,31914,-3.07
213,98,37609,31982,7.57
205,106,37766,32058,6.13
114,197,37877,32147,-5.75
80,231,37921,32222,-9.79
155,156,37976,32246,0.90
230,81,38075,32339,10.00
172,139,38172,32419,2.87
80,231,38307,32487,-9.75
97,214,38343,32532,-7.98
196,115,38384,32563,5.62
230,81,38516,32661,9.85
147,164,38635,32779,-1.76
64,247,38714,32837,-11.15
122,189,38751,32879,-4.26
213,98,38803,32918,7.96
213,98,38910,33014,7.41
122,189,39054,33126,-4.32
80,231,39102,33166,-10.00
138,173,39133,33204,-2.20
213,98,39240,33272,7.64
205,106,39347,33355,6.20
122,189,39470,33474,-4.26
80,231,39559,33534,-9.65
138,173,39604,33569,-2.58
213,98,39690,33645,7.74
213,98,39789,33709,7.07
122,189,39885,33846,-4.32
72,239,39964,33898,-10.83
138,173,39998,33923,-2.86
221,90,40081,34024,8.76
213,98,40235,34111,7.57
122,189,40354,34237,-4.85
64,247,40410,34294,-11.07
138,173,40449,34322,-2.79
221,90,40532,34420,8.19
213,98,40642,34519,7.36
130,181,40833,34679,-3.37
80,231,40895,34742,-9.92
122,189,40925,34771,-4.62
196,115,41036,34859,5.59
221,90,41127,34933,8.39
155,156,41245,35080,0.31
80,231,41348,35139,-9.13
89,222,41370,35173,-8.09
172,139,41429,35219,2.82
238,73,41531,35296,10.00
180,131,41641,35421,3.85
97,214,41774,35502,-7.99
72,239,41839,35560,-10.27
155,156,41875,35609,-0.31
230,81,42005,35675,9.01
205,106,42107,35834,6.58
130,181,42231,35931,-3.86
80,231,42346,36034,-9.92
114,197,42396,36079,-5.30
188,123,42454,36143,4.58
221,90,42595,36258,8.97
172,139,42720,36365,2.79
97,214,42823,36516,-7.57
72,239,42909,36574,-10.19
147,164,42950,36629,-1.37
221,90,43043,36699,8.76
221,90,43190,36832,8.08
138,173,43332,36988,-2.47
72,239,43456,37068,-10.36
97,214,43489,37129,-7.07
172,139,43544,37175,2.94
221,90,43678,37308,8.88
196,115,43807,37434,5.18
122,189,43986,37563,-4.26
72,239,44089,37655,-10.15
105,206,44124,37699,-6.14
188,123,44216,37765,4.26
230,81,44323,37859,10.00
188,123,44468,38035,4.38
105,206,44664,38155,-6.54
72,239,44717,38243,-10.76
122,189,44751,38283,-4.26
196,115,44841,38343,5.53
221,90,44941,38438,8.97
180,131,45128,38604,3.50
114,197,45262,38734,-5.62
72,239,45326,38790,-10.21
114,197,45369,38832,-5.60
188,123,45442,38883,4.45
238,73,45546,38990,10.00
188,123,45768,39120,5.00
114,197,45874,39240,-5.46
72,239,45930,39300,-10.69
105,206,45990,39336,-6.13
180,131,46045,39400,3.10
221,90,46161,39492,8.75
205,106,46317,39636,6.48
147,164,46422,39727,-1.87
80,231,46563,39861,-9.52
80,231,46601,39899,-9.31
155,156,46630,39944,-0.72
221,90,46764,40030,8.27
230,81,46886,40183,9.00
163,148,47083,40347,1.26
97,214,47208,40427,-7.40
80,231,47245,40488,-9.92
114,197,47291,40537,-5.02
180,131,47373,40608,3.48
230,81,47480,40706,9.21
213,98,47678,40855,7.07
147,164,47837,41002,-1.88
80,231,47921,41068,-9.87
80,231,47973,41123,-9.64
147,164,48029,41166,-1.87
205,106,48097,41267,6.36
221,90,48259,41365,8.97
188,123,48403,41510,4.74
130,181,48513,41653,-3.39
80,231,48617,41705,-9.88
80,231,48669,41756,-9.31
147,164,48705,41800,-1.42
213,98,48813,41879,7.29
230,81,48928,41980,9.51
188,123,49055,42131,4.16
130,181,49236,42283,-3.97
80,231,49349,42354,-9.41
80,231,49383,42420,-9.02
138,173,49439,42460,-2.64
196,115,49501,42534,5.90
238,73,49627,42606,10.00
205,106,49805,42757,6.09
138,173,49930,42895,-2.48
89,222,50032,42962,-9.00
80,231,50090,43030,-9.60
122,189,50139,43068,-4.72
172,139,50218,43136,2.90
221,90,50305,43210,8.90
221,90,50457,43353,8.76
163,148,50631,43472,1.90
105,206,50722,43561,-6.55
72,239,50800,43631,-10.41
97,214,50849,43656,-7.90
147,164,50910,43731,-1.43
196,115,50999,43762,5.55
230,81,51103,43834,9.47
213,98,51267,43932,7.29
155,156,51405,44053,-0.31
89,222,51476,44132,-8.02
72,239,51532,44184,-10.50
97,214,51570,44212,-7.07
155,156,51611,44260,-0.52
205,106,51711,44287,6.02
230,81,51813,44402,9.51
213,98,51952,44498,7.29
155,156,52052,44640,-0.03
97,214,52167,44719,-7.55
72,239,52237,44760,-10.43
97,214,52268,44809,-7.90
138,173,52337,44853,-2.12
188,123,52391,44905,4.55
230,81,52484,44979,9.26
221,90,52579,45099,8.76
172,139,52756,45206,2.71
122,189,52864,45311,-4.90
80,231,52923,45383,-9.48
80,231,52974,45417,-9.60
114,197,53013,45468,-5.94
155,156,53062,45518,0.48
213,98,53171,45574,7.17
230,81,53263,45670,10.00
213,98,53459,45798,7.03
155,156,53572,45882,0.64
114,197,53653,45991,-5.48
80,231,53740,46054,-9.41
72,239,53782,46094,-10.02
105,206,53815,46128,-6.16
155,156,53858,46181,1.00
213,98,53938,46247,7.29
230,81,54019,46337,9.35
213,98,54110,46423,7.31
172,139,54264,46534,2.73
130,181,54352,46634,-3.39
80,231,54426,46698,-9.07
72,239,54463,46737,-10.97
97,214,54499,46764,-7.77
147,164,54543,46782,-1.87
180,131,54593,46798,3.73
213,98,54670,46843,7.87
230,81,54788,46880,9.54
213,98,54919,46953,7.07
155,156,55074,46996,0.91
114,197,55169,47042,-5.48
80,231,55219,47095,-9.16
80,231,55258,47105,-9.92
89,222,55306,47129,-8.10
130,181,55334,47149,-3.26
180,131,55400,47180,3.35
221,90,55480,47265,8.27
230,81,55584,47348,9.29
213,98,55684,47465,7.31
180,131,55860,47547,3.55
147,164,55973,47644,-1.87
97,214,56045,47716,-7.67
72,239,56087,47760,-10.75
80,231,56132,47813,-9.69
105,206,56176,47850,-6.13
147,164,56216,47886,-1.71
180,131,56257,47935,3.46
221,90,56386,48051,8.26
230,81,56505,48123,10.00
213,98,56585,48241,7.77
180,131,56718,48349,3.60
155,156,56847,48427,-0.84
114,197,56923,48482,-5.62
80,231,56967,48548,-9.83
72,239,57016,48580,-10.97
89,222,57049,48622,-8.41
122,189,57079,48649,-4.26
155,156,57159,48688,-0.04
188,123,57218,48751,4.54
221,90,57365,48843,8.71
230,81,57472,48947,10.00
213,98,57570,49036,7.79
188,123,57746,49174,4.14
155,156,57906,49287,0.32
122,189,57994,49350,-4.26
89,222,58043,49407,-8.84
72,239,58097,49465,-10.88
80,231,58138,49497,-9.67
97,214,58164,49539,-7.07
130,181,58217,49561,-3.99
155,156,58270,49630,0.47
196,115,58357,49682,5.61
221,90,58454,49794,8.76
230,81,58587,49889,9.08
221,90,58747,50031,8.19
205,106,58915,50148,6.52
172,139,58997,50219,2.79
138,173,59089,50304,-2.48
105,206,59169,50385,-6.58
89,222,59236,50419,-8.59
80,231,59270,50466,-9.92
72,239,59296,50503,-10.52
89,222,59332,50532,-8.58
122,189,59388,50572,-4.33
155,156,59467,50617,-0.31
172,139,59520,50677,2.67
196,115,59610,50760,5.99
230,81,59700,50843,9.21
238,73,59864,50995,10.00
221,90,59972,51080,8.22
205,106,60066,51195,6.09
180,131,60213,51339,4.00
155,156,60333,51428,0.31
122,189,60464,51488,-4.43
97,214,60527,51550,-7.59
89,222,60562,51603,-8.79
80,231,60607,51631,-9.92
72,239,60643,51680,-10.82
80,231,60674,51705,-9.36
114,197,60715,51726,-5.82
138,173,60743,51744,-2.79
155,156,60793,51781,-0.53
172,139,60846,51813,2.85
205,106,60919,51856,6.82
221,90,61038,51964,8.76
221,90,61179,52043,8.67
221,90,61281,52187,8.83
230,81,61428,52269,9.06
213,98,61608,52350,7.07
180,131,61733,52478,3.33
155,156,61813,52622,0.58
147,164,61893,52694,-1.20
122,189,61994,52749,-4.26
97,214,62087,52818,-8.00
80,231,62138,52872,-9.64
80,231,62169,52895,-9.45
80,231,62221,52939,-10.00
72,239,62244,52962,-10.86
80,231,62281,52986,-9.41
105,206,62304,53021,-6.23
122,189,62379,53050,-4.26
130,181,62427,53078,-3.14
155,156,62490,53106,-0.24
180,131,62545,53153,3.70
196,115,62640,53223,5.62
205,106,62746,53317,6.01
213,98,62897,53433,7.75
238,73,63030,53527,10.10
230,81,63156,53644,10.00
221,90,63317,53829,8.17
213,98,63490,54011,7.79
221,90,63671,54145,8.16
205,106,63886,54269,6.13
172,139,64040,54407,2.62
163,148,64154,54546,1.07
155,156,64260,54680,0.68
147,164,64339,54758,-1.87
114,197,64449,54815,-5.57
105,206,64529,54875,-6.79
105,206,64593,54935,-6.48
89,222,64628,54976,-8.27
64,247,64705,55029,-11.06
64,247,64725,55045,-11.03
80,231,64749,55078,-9.33
80,231,64764,55102,-9.92
64,247,64801,55142,-11.60
72,239,64818,55161,-10.31
97,214,64837,55180,-7.37
97,214,64886,55199,-7.07
89,222,64913,55217,-8.10
105,206,64945,55239,-6.07
138,173,64987,55273,-2.44
147,164,65039,55317,-1.87
138,173,65094,55349,-2.91
155,156,65124,55379,-0.73
180,131,65184,55447,3.07
180,131,65271,55510,3.39
163,148,65386,55562,1.85
180,131,65450,55638,3.78
213,98,65562,55729,7.47
213,98,65708,55854,7.29
196,115,65805,55928,5.00
205,106,65935,56064,6.54
238,73,66084,56162,10.10
230,81,66272,56283,9.41
205,106,66392,56414,6.32
213,98,66500,56550,7.50
246,65,66616,56685,11.08
230,81,66779,56830,10.00
205,106,66951,56966,6.14
213,98,67112,57106,7.05
238,73,67253,57268,10.88
230,81,67393,57446,9.60
196,115,67569,57611,5.02
196,115,67718,57725,5.73
238,73,67849,57820,10.03
221,90,68038,57961,8.76
180,131,68201,58105,3.45
180,131,68327,58243,3.95
221,90,68477,58376,8.94
213,98,68649,58541,7.90
163,148,68804,58669,1.82
163,148,68892,58742,2.00
213,98,68996,58839,7.85
213,98,69171,59002,7.29
155,156,69335,59179,0.37
155,156,69422,59277,-0.00
205,106,69479,59333,6.82
213,98,69565,59443,7.07
155,156,69692,59627,-0.74
147,164,69802,59755,-2.00
196,115,69918,59849,5.82
213,98,70066,59952,7.29
147,164,70233,60055,-1.37
130,181,70302,60139,-4.00
188,123,70355,60228,4.69
213,98,70448,60307,7.90
147,164,70590,60387,-1.39
114,197,70692,60477,-5.95
180,131,70769,60551,3.25
221,90,70848,60617,8.76
155,156,70950,60720,-0.66
97,214,71047,60825,-7.73
163,148,71102,60859,1.27
230,81,71205,60920,9.60
155,156,71304,61030,0.94
80,231,71375,61128,-9.05
147,164,71414,61164,-1.36
238,73,71521,61209,10.00
180,131,71679,61391,3.39
80,231,71767,61508,-9.50
122,189,71812,61540,-4.60
230,81,71900,61609,9.41
205,106,72047,61768,6.44
89,222,72135,61859,-8.54
89,222,72171,61903,-8.05
213,98,72224,61956,7.29
230,81,72385,62061,9.44
114,197,72485,62157,-5.78
72,239,72533,62216,-10.87
180,131,72567,62247,3.39
246,65,72700,62332,11.31
147,164,72839,62473,-1.27
64,247,72891,62571,-11.85
147,164,72921,62586,-1.87
238,73,73024,62650,10.77
188,123,73131,62820,4.07
80,231,73254,62933,-9.86
97,214,73310,62964,-7.07
205,106,73363,63034,6.98
221,90,73496,63138,8.31
122,189,73650,63204,-4.62
80,231,73723,63259,-9.92
155,156,73754,63301,0.47
230,81,73840,63361,9.03
172,139,74055,63493,2.37
89,222,74142,63612,-8.27
105,206,74179,63647,-6.26
188,123,74220,63681,4.79
213,98,74374,63829,7.70
147,164,74478,63921,-1.87
80,231,74560,63988,-9.29
130,181,74604,64044,-3.07
213,98,74702,64106,7.57
205,106,74806,64186,6.13
114,197,74917,64357,-5.75
80,231,74997,64408,-9.79
155,156,75057,64439,0.90
230,81,75145,64555,10.00
172,139,75246,64669,2.87
80,231,75349,64736,-9.75
97,214,75400,64766,-7.98
196,115,75470,64821,5.62
230,81,75558,64904,9.85
147,164,75712,65053,-1.76
64,247,75836,65151,-11.15
122,189,75873,65181,-4.26
213,98,75934,65248,7.96
213,98,76037,65397,7.41
122,189,76191,65546,-4.32
80,231,76289,65596,-10.00
138,173,76352,65632,-2.20
213,98,76429,65752,7.64
205,106,76541,65851,6.20
122,189,76695,65950,-4.26
80,231,76786,66034,-9.65
138,173,76839,66081,-2.58
213,98,76928,66163,7.74
213,98,77030,66292,7.07
122,189,77178,66478,-4.32
72,239,77262,66529,-10.83
138,173,77296,66553,-2.86
221,90,77378,66658,8.76
213,98,77518,66764,7.57
122,189,77701,66882,-4.85
64,247,77769,66965,-11.07
138,173,77796,66998,-2.79
221,90,77883,67067,8.19
213,98,78051,67193,7.36
130,181,78193,67344,-3.37
80,231,78253,67404,-9.92
122,189,78289,67447,-4.62
196,115,78384,67545,5.59
221,90,78518,67655,8.39
155,156,78632,67800,0.31
80,231,78750,67944,-9.13
89,222,78805,67979,-8.09
172,139,78864,68044,2.82
230,81,78960,68160,10.00
180,131,79151,68289,3.85
97,214,79298,68441,-7.99
72,239,79347,68497,-10.27
155,156,79377,68530,-0.31
230,81,79490,68650,9.01
205,106,79683,68783,6.58
130,181,79813,68876,-3.86
80,231,79886,68937,-9.92
114,197,79919,68976,-5.30
188,123,80015,69048,4.58
221,90,80177,69153,8.97
172,139,80342,69311,2.79
97,214,80428,69419,-7.57
72,239,80462,69456,-10.19
147,164,80500,69478,-1.37
221,90,80629,69613,8.76
221,90,80814,69741,8.08
138,173,80940,69848,-2.47
72,239,80997,69943,-10.36
97,214,81045,69982,-7.07
172,139,81119,70030,2.94
221,90,81207,70155,8.88
196,115,81331,70291,5.18
122,189,81489,70380,-4.26
72,239,81582,70455,-10.15
105,206,81614,70495,-6.14
188,123,81685,70550,4.26
230,81,81842,70672,10.00
188,123,81973,70831,4.38
105,206,82075,70943,-6.54
72,239,82157,71015,-10.76
122,189,82214,71052,-4.26
196,115,82282,71127,5.53
221,90,82428,71292,8.97
180,131,82620,71408,3.50
114,197,82751,71551,-5.62
72,239,82824,71658,-10.21
114,197,82861,71688,-5.60
188,123,82973,71776,4.45
238,73,83093,71907,10.00
188,123,83229,72030,5.00
114,197,83396,72197,-5.46
72,239,83500,72269,-10.69
105,206,83535,72304,-6.13
180,131,83589,72390,3.10
221,90,83747,72492,8.75
205,106,83854,72674,6.48
147,164,83972,72798,-1.87
80,231,84108,72898,-9.52
80,231,84153,72966,-9.31
155,156,84193,73006,-0.72
221,90,84298,73110,8.27
230,81,84470,73254,9.00
163,148,84589,73366,1.26
97,214,84670,73491,-7.40
80,231,84735,73547,-9.92
114,197,84785,73588,-5.02
180,131,84840,73684,3.48
230,81,84956,73799,9.21
213,98,85144,73956,7.07
147,164,85298,74113,-1.88
80,231,85385,74201,-9.87
80,231,85417,74237,-9.64
147,164,85465,74313,-1.87
205,106,85567,74396,6.36
221,90,85674,74557,8.97
188,123,85802,74719,4.74
130,181,85939,74811,-3.39
80,231,86043,74882,-9.88
80,231,86092,74952,-9.31
147,164,86119,74985,-1.42
213,98,86209,75058,7.29
