130,181,3467,2838,-3.39
80,231,3565,2902,-9.07
72,239,3618,2956,-10.97
97,214,3648,2983,-7.77
147,164,3708,3055,-1.87
180,131,3773,3105,3.73
213,98,3885,3193,7.87
230,81,4011,3291,9.54
213,98,4151,3395,7.07
155,156,4296,3517,0.91
114,197,4437,3633,-5.48
80,231,4498,3685,-9.16
80,231,4547,3724,-9.92
89,222,4594,3749,-8.10
130,181,4642,3791,-3.26
180,131,4698,3831,3.35
221,90,4814,3915,8.27
230,81,4934,4068,9.29
213,98,5126,4162,7.31
180,131,5237,4311,3.55
147,164,5365,4398,-1.87
97,214,5470,4475,-7.67
72,239,5516,4543,-10.75
80,231,5551,4574,-9.69
105,206,5578,4638,-6.13
147,164,5658,4685,-1.71
180,131,5706,4721,3.46
221,90,5798,4767,8.26
238,73,5928,4858,10.00
213,98,6119,5039,7.77
180,131,6219,5168,3.60
155,156,6382,5251,-0.84
114,197,6490,5381,-5.62
80,231,6545,5440,-9.83
72,239,6623,5496,-10.97
89,222,6647,5523,-8.41
122,189,6721,5590,-4.26
155,156,6752,5627,-0.04
188,123,6812,5674,4.54
221,90,6898,5788,8.71
230,81,7047,5879,10.00
213,98,7176,6042,7.79
188,123,7351,6173,4.14
155,156,7442,6245,0.32
122,189,7528,6375,-4.26
89,222,7628,6442,-8.84
72,239,7676,6498,-10.88
80,231,7723,6522,-9.67
97,214,7763,6560,-7.07
130,181,7824,6597,-3.99
155,156,7874,6656,0.47
196,115,7952,6720,5.61
221,90,8105,6775,8.76
230,81,8205,6909,9.08
221,90,8392,7018,8.19
205,106,8543,7182,6.52
172,139,8653,7278,2.79
138,173,8804,7391,-2.48
105,206,8879,7492,-6.58
89,222,8943,7548,-8.59
80,231,9018,7617,-9.92
72,239,9075,7658,-10.52
89,222,9132,7710,-8.58
122,189,9175,7739,-4.33
155,156,9233,7785,-0.31
172,139,9307,7832,2.67
196,115,9447,7915,5.99
230,81,9501,7943,9.21
230,81,9680,8047,10.00
221,90,9807,8136,8.22
205,106,10003,8305,6.09
180,131,10126,8390,4.00
155,156,10221,8502,0.31
122,189,10336,8604,-4.43
97,214,10429,8658,-7.59
89,222,10492,8699,-8.79
80,231,10568,8762,-9.92
72,239,10622,8797,-10.82
80,231,10688,8832,-9.36
114,197,10730,8866,-5.82
138,173,10787,8902,-2.79
155,156,10848,8960,-0.53
172,139,10935,9040,2.85
205,106,10980,9085,6.82
221,90,11140,9194,8.76
221,90,11283,9320,8.67
221,90,11439,9445,8.83
230,81,11605,9543,9.06
213,98,11707,9678,7.07
180,131,11836,9802,3.33
155,156,11985,9889,0.58
147,164,12081,9966,-1.20
122,189,12153,10069,-4.26
97,214,12241,10125,-8.00
80,231,12298,10176,-9.64
80,231,12349,10238,-9.45
80,231,12412,10269,-10.00
72,239,12447,10328,-10.86
80,231,12474,10357,-9.41
105,206,12501,10382,-6.23
122,189,12538,10412,-4.26
130,181,12578,10446,-3.14
155,156,12632,10494,-0.24
180,131,12698,10533,3.70
196,115,12790,10609,5.62
205,106,12867,10678,6.01
213,98,12991,10747,7.75
238,73,13140,10936,10.10
230,81,13261,11021,10.00
221,90,13473,11132,8.17
213,98,13636,11300,7.79
221,90,13731,11390,8.16
205,106,13864,11477,6.13
172,139,14016,11588,2.62
163,148,14147,11715,1.07
155,156,14230,11803,0.68
147,164,14312,11868,-1.87
114,197,14429,11949,-5.57
105,206,14491,12010,-6.79
105,206,14558,12059,-6.48
89,222,14652,12131,-8.27
64,247,14695,12170,-11.06
64,247,14723,12194,-11.03
80,231,14753,12223,-9.33
80,231,14784,12255,-9.92
64,247,14818,12282,-11.60
72,239,14840,12305,-10.31
97,214,14863,12321,-7.37
97,214,14891,12335,-7.07
89,222,14923,12353,-8.10
105,206,14952,12375,-6.07
138,173,14992,12409,-2.44
147,164,15044,12452,-1.87
138,173,15100,12500,-2.91
155,156,15156,12540,-0.73
180,131,15220,12587,3.07
180,131,15314,12679,3.39
163,148,15406,12751,1.85
180,131,15485,12821,3.78
213,98,15577,12897,7.47
213,98,15719,13002,7.29
196,115,15848,13131,5.00
205,106,16026,13225,6.54
238,73,16143,13381,10.10
230,81,16257,13474,9.41
205,106,16439,13564,6.32
213,98,16604,13685,7.50
246,65,16754,13849,11.08
230,81,16955,14090,10.00
205,106,17151,14235,6.14
213,98,17352,14359,7.05
238,73,17533,14477,10.88
230,81,17727,14679,9.60
196,115,17887,14911,5.02
196,115,18039,15068,5.73
238,73,18246,15218,10.03
221,90,18498,15364,8.76
180,131,18669,15509,3.45
180,131,18761,15683,3.95
221,90,18886,15835,8.94
213,98,19103,15950,7.90
163,148,19353,16076,1.82
163,148,19452,16175,2.00
213,98,19536,16283,7.85
213,98,19673,16391,7.29
155,156,19865,16498,0.37
155,156,19996,16584,0.00
205,106,20067,16676,6.82
213,98,20191,16792,7.07
155,156,20347,16866,-0.74
147,164,20453,16922,-2.00
196,115,20524,17005,5.82
213,98,20630,17085,7.29
147,164,20781,17148,-1.37
130,181,20861,17215,-4.00
188,123,20939,17287,4.69
213,98,21080,17363,7.90
147,164,21216,17433,-1.39
114,197,21279,17483,-5.95
180,131,21344,17546,3.25
221,90,21452,17605,8.76
155,156,21542,17716,-0.66
97,214,21637,17802,-7.73
163,148,21702,17839,1.27
230,81,21791,17934,9.60
155,156,21973,18005,0.94
80,231,22057,18060,-9.05
147,164,22091,18096,-1.36
230,81,22219,18163,10.00
180,131,22330,18260,3.39
80,231,22431,18349,-9.50
122,189,22481,18373,-4.60
230,81,22543,18459,9.41
205,106,22696,18548,6.44
89,222,22816,18669,-8.54
89,222,22849,18704,-8.05
213,98,22902,18740,7.29
230,81,23016,18860,9.44
114,197,23150,18927,-5.78
72,239,23234,18983,-10.87
180,131,23258,19014,3.39
246,65,23378,19087,11.31
147,164,23537,19199,-1.27
64,247,23611,19257,-11.85
147,164,23648,19279,-1.87
238,73,23734,19361,10.77
188,123,23857,19453,4.07
80,231,24011,19561,-9.86
97,214,24040,19587,-7.07
205,106,24108,19621,6.98
221,90,24199,19773,8.31
122,189,24317,19832,-4.62
80,231,24400,19898,-9.92
155,156,24429,19940,0.47
230,81,24562,20000,9.03
172,139,24678,20139,2.37
89,222,24774,20212,-8.27
105,206,24826,20262,-6.26
188,123,24884,20311,4.79
213,98,25048,20434,7.70
147,164,25149,20554,-1.87
80,231,25227,20604,-9.29
130,181,25278,20648,-3.07
213,98,25356,20724,7.57
205,106,25539,20855,6.13
114,197,25628,20935,-5.75
80,231,25686,20973,-9.79
155,156,25744,21028,0.90
230,81,25836,21101,10.00
172,139,26031,21252,2.87
80,231,26110,21310,-9.75
97,214,26151,21352,-7.98
196,115,26208,21410,5.62
230,81,26317,21482,9.85
147,164,26467,21615,-1.76
64,247,26529,21675,-11.15
122,189,26571,21708,-4.26
213,98,26652,21762,7.96
213,98,26826,21867,7.41
122,189,26927,21945,-4.32
80,231,26993,21978,-10.00
138,173,27043,22017,-2.20
213,98,27091,22063,7.64
205,106,27226,22199,6.20
122,189,27314,22263,-4.26
80,231,27406,22333,-9.65
138,173,27443,22369,-2.58
213,98,27564,22434,7.74
213,98,27682,22532,7.07
122,189,27801,22622,-4.32
72,239,27871,22692,-10.83
138,173,27908,22714,-2.86
221,90,28019,22803,8.76
213,98,28115,22902,7.57
122,189,28279,23009,-4.85
64,247,28340,23067,-11.07
138,173,28375,23088,-2.79
221,90,28464,23177,8.19
213,98,28612,23264,7.36
130,181,28749,23413,-3.37
80,231,28820,23463,-9.92
122,189,28880,23504,-4.62
196,115,28923,23575,5.59
221,90,29009,23660,8.39
155,156,29113,23747,0.31
80,231,29193,23778,-9.13
89,222,29230,23820,-8.09
172,139,29285,23857,2.82
238,73,29371,23925,10.00
180,131,29502,24031,3.85
97,214,29603,24095,-7.99
72,239,29640,24120,-10.27
155,156,29688,24166,-0.31
230,81,29739,24250,9.01
205,106,29862,24372,6.58
130,181,30037,24492,-3.86
80,231,30098,24556,-9.92
114,197,30130,24595,-5.30
188,123,30238,24679,4.58
221,90,30334,24753,8.97
172,139,30478,24886,2.79
97,214,30601,24960,-7.57
72,239,30652,24994,-10.19
147,164,30694,25032,-1.37
221,90,30751,25067,8.76
221,90,30900,25168,8.08
138,173,31017,25263,-2.47
72,239,31119,25307,-10.36
97,214,31142,25330,-7.07
172,139,31213,25368,2.94
221,90,31288,25419,8.88
196,115,31358,25505,5.18
122,189,31516,25566,-4.26
72,239,31584,25633,-10.15
105,206,31608,25657,-6.14
188,123,31632,25693,4.26
230,81,31680,25710,10.00
188,123,31752,25744,4.38
105,206,31808,25833,-6.54
72,239,31850,25868,-10.76
122,189,31875,25892,-4.26
196,115,31932,25933,5.53
221,90,31988,25992,8.97
180,131,32110,26089,3.50
114,197,32196,26165,-5.62
72,239,32229,26222,-10.21
114,197,32269,26243,-5.60
188,123,32324,26282,4.45
238,73,32421,26357,10.00
188,123,32602,26473,5.00
114,197,32715,26546,-5.46
72,239,32776,26628,-10.69
105,206,32818,26654,-6.13
180,131,32874,26711,3.10
221,90,32955,26769,8.75
205,106,33113,26915,6.48
147,164,33215,26997,-1.87
80,231,33334,27087,-9.52
80,231,33363,27125,-9.31
155,156,33427,27148,-0.72
221,90,33512,27239,8.27
230,81,33669,27306,9.00
163,148,33793,27466,1.26
97,214,33878,27528,-7.40
80,231,33950,27567,-9.92
114,197,33979,27613,-5.02
180,131,34061,27656,3.48
230,81,34156,27782,9.21
213,98,34299,27880,7.07
147,164,34422,27976,-1.88
80,231,34471,28071,-9.87
80,231,34516,28111,-9.64
147,164,34543,28137,-1.87
205,106,34607,28227,6.36
221,90,34727,28298,8.97
188,123,34833,28437,4.74
130,181,34959,28509,-3.39
80,231,35036,28562,-9.88
80,231,35067,28599,-9.31
147,164,35109,28643,-1.42
213,98,35183,28711,7.29
230,81,35299,28837,9.51
188,123,35471,28917,4.16
130,181,35561,28999,-3.97
80,231,35637,29077,-9.41
80,231,35689,29104,-9.02
138,173,35724,29143,-2.64
196,115,35838,29244,5.90
238,73,35916,29319,10.00
205,106,36039,29437,6.09
138,173,36185,29511,-2.48
89,222,36239,29551,-9.00
80,231,36277,29613,-9.60
122,189,36335,29633,-4.72
172,139,36407,29698,2.90
221,90,36487,29785,8.90
221,90,36586,29862,8.76
163,148,36687,29989,1.90
105,206,36791,30054,-6.55
72,239,36841,30101,-10.41
97,214,36874,30142,-7.90
147,164,36938,30182,-1.43
196,115,37010,30288,5.55
230,81,37141,30355,9.47
213,98,37258,30443,7.29
155,156,37344,30592,-0.31
89,222,37443,30649,-8.02
72,239,37505,30688,-10.50
97,214,37533,30720,-7.07
155,156,37612,30757,-0.52
205,106,37678,30848,6.02
230,81,37795,30934,9.51
213,98,37946,31044,7.29
155,156,38033,31124,-0.03
97,214,38117,31177,-7.55
72,239,38170,31209,-10.43
97,214,38191,31248,-7.90
138,173,38259,31300,-2.12
188,123,38325,31396,4.55
230,81,38441,31474,9.26
221,90,38547,31603,8.76
172,139,38657,31690,2.71
122,189,38782,31744,-4.90
80,231,38843,31818,-9.48
80,231,38874,31847,-9.60
114,197,38917,31876,-5.94
155,156,38988,31949,0.48
213,98,39120,32022,7.17
230,81,39210,32152,10.00
213,98,39333,32238,7.03
155,156,39494,32331,0.64
114,197,39575,32411,-5.48
80,231,39625,32462,-9.41
72,239,39682,32497,-10.02
105,206,39712,32533,-6.16
155,156,39802,32585,1.00
213,98,39872,32680,7.29
230,81,39990,32758,9.35
213,98,40087,32899,7.31
172,139,40186,32980,2.73
130,181,40340,33056,-3.39
80,231,40401,33125,-9.07
72,239,40441,33153,-10.97
97,214,40483,33187,-7.77
147,164,40546,33238,-1.87
180,131,40641,33309,3.73
213,98,40752,33392,7.87
230,81,40890,33477,9.54
213,98,40996,33622,7.07
155,156,41153,33702,0.91
114,197,41257,33773,-5.48
80,231,41306,33837,-9.16
80,231,41351,33865,-9.92
89,222,41388,33897,-8.10
130,181,41434,33947,-3.26
180,131,41521,34021,3.35
221,90,41617,34135,8.27
230,81,41733,34207,9.29
213,98,41850,34358,7.31
180,131,42024,34429,3.55
147,164,42132,34481,-1.87
97,214,42204,34577,-7.67
72,239,42252,34636,-10.75
80,231,42297,34658,-9.69
105,206,42329,34704,-6.13
147,164,42402,34753,-1.71
180,131,42476,34834,3.46
221,90,42591,34918,8.26
230,81,42705,35030,10.00
213,98,42890,35117,7.77
180,131,43001,35175,3.60
155,156,43072,35251,-0.84
114,197,43186,35327,-5.62
80,231,43242,35383,-9.83
72,239,43275,35397,-10.97
89,222,43325,35433,-8.41
122,189,43371,35480,-4.26
155,156,43457,35554,-0.04
188,123,43553,35614,4.54
221,90,43705,35739,8.71
230,81,43796,35817,10.00
213,98,43938,35921,7.79
188,123,44085,36017,4.14
155,156,44175,36085,0.32
122,189,44262,36128,-4.26
89,222,44344,36184,-8.84
72,239,44386,36223,-10.88
80,231,44411,36242,-9.67
97,214,44458,36278,-7.07
130,181,44499,36326,-3.99
155,156,44563,36396,0.47
196,115,44631,36452,5.61
221,90,44749,36572,8.76
230,81,44848,36669,9.08
221,90,45017,36745,8.19
205,106,45133,36890,6.52
172,139,45251,36994,2.79
138,173,45384,37062,-2.48
105,206,45469,37129,-6.58
89,222,45514,37198,-8.59
80,231,45559,37240,-9.92
72,239,45604,37273,-10.52
89,222,45635,37327,-8.58
122,189,45687,37364,-4.33
155,156,45714,37407,-0.31
172,139,45797,37469,2.67
196,115,45923,37575,5.99
230,81,46024,37657,9.21
238,73,46179,37801,10.00
221,90,46348,37881,8.22
205,106,46461,37962,6.09
180,131,46577,38092,4.00
155,156,46708,38204,0.31
122,189,46822,38310,-4.43
97,214,46893,38366,-7.59
89,222,46960,38405,-8.79
80,231,47019,38451,-9.92
72,239,47057,38482,-10.82
80,231,47107,38515,-9.36
114,197,47130,38535,-5.82
138,173,47158,38584,-2.79
155,156,47262,38628,-0.53
172,139,47340,38705,2.85
205,106,47450,38791,6.82
221,90,47559,38923,8.76
221,90,47716,38991,8.67
221,90,47854,39143,8.83
230,81,47970,39276,9.06
213,98,48161,39386,7.07
180,131,48338,39510,3.33
155,156,48454,39624,0.58
147,164,48531,39739,-1.20
122,189,48626,39813,-4.26
97,214,48714,39861,-8.00
80,231,48748,39906,-9.64
80,231,48786,39950,-9.45
80,231,48839,39979,-10.00
72,239,48870,40032,-10.86
80,231,48919,40047,-9.41
105,206,48964,40112,-6.23
122,189,49002,40144,-4.26
130,181,49053,40183,-3.14
155,156,49089,40245,-0.24
180,131,49137,40276,3.70
196,115,49247,40367,5.62
205,106,49353,40477,6.01
213,98,49500,40567,7.75
238,73,49592,40623,10.10
230,81,49705,40768,10.00
221,90,49883,40882,8.17
213,98,50078,40992,7.79
221,90,50219,41126,8.16
205,106,50376,41324,6.13
172,139,50549,41497,2.62
163,148,50701,41607,1.07
155,156,50833,41682,0.68
147,164,50885,41753,-1.87
114,197,50954,41848,-5.57
105,206,51018,41893,-6.79
105,206,51056,41942,-6.48
89,222,51102,41994,-8.27
64,247,51122,42034,-11.06
64,247,51156,42061,-11.03
80,231,51193,42084,-9.33
80,231,51228,42110,-9.92
64,247,51265,42137,-11.60
72,239,51275,42152,-10.31
97,214,51291,42161,-7.37
97,214,51323,42177,-7.07
89,222,51350,42209,-8.10
105,206,51380,42236,-6.07
138,173,51416,42264,-2.44
147,164,51462,42293,-1.87
138,173,51509,42326,-2.91
155,156,51560,42364,-0.73
180,131,51609,42408,3.07
180,131,51662,42465,3.39
163,148,51739,42554,1.85
180,131,51803,42600,3.78
213,98,51919,42689,7.47
213,98,52020,42760,7.29
196,115,52188,42902,5.00
205,106,52300,42983,6.54
238,73,52411,43069,10.10
230,81,52570,43226,9.41
205,106,52800,43418,6.32
213,98,52952,43536,7.50
246,65,53080,43647,11.08
230,81,53231,43821,10.00
205,106,53419,44028,6.14
213,98,53619,44203,7.05
238,73,53829,44392,10.88
230,81,54040,44556,9.60
196,115,54236,44704,5.02
196,115,54350,44787,5.73
238,73,54459,44919,10.03
221,90,54630,45134,8.76
180,131,54834,45322,3.45
180,131,54970,45406,3.95
221,90,55061,45478,8.94
213,98,55201,45600,7.90
163,148,55333,45759,1.82
163,148,55452,45858,2.00
213,98,55556,45953,7.85
213,98,55682,46082,7.29
155,156,55826,46208,0.37
155,156,55963,46326,-0.00
205,106,56075,46437,6.82
213,98,56198,46567,7.07
155,156,56329,46710,-0.74
147,164,56460,46777,-2.00
196,115,56571,46857,5.82
213,98,56677,46996,7.29
147,164,56768,47099,-1.37
130,181,56862,47152,-4.00
188,123,56950,47198,4.69
213,98,57046,47292,7.90
147,164,57147,47445,-1.39
114,197,57250,47508,-5.95
180,131,57321,47543,3.25
221,90,57410,47649,8.76
155,156,57549,47838,-0.66
97,214,57666,47920,-7.73
163,148,57709,47954,1.27
230,81,57787,48030,9.60
155,156,57975,48174,0.94
80,231,58047,48233,-9.05
147,164,58073,48252,-1.36
238,73,58157,48324,10.00
180,131,58315,48457,3.39
80,231,58408,48543,-9.50
122,189,58437,48570,-4.60
230,81,58520,48632,9.41
205,106,58643,48796,6.44
89,222,58793,48915,-8.54
89,222,58850,48943,-8.05
213,98,58889,48989,7.29
230,81,59025,49107,9.44
114,197,59198,49197,-5.78
72,239,59244,49249,-10.87
180,131,59280,49285,3.39
246,65,59425,49360,11.31
147,164,59537,49448,-1.27
64,247,59641,49526,-11.85
147,164,59667,49545,-1.87
238,73,59731,49619,10.77
188,123,59845,49714,4.07
80,231,59969,49819,-9.86
97,214,60001,49855,-7.07
205,106,60053,49896,6.98
221,90,60212,50001,8.31
122,189,60289,50146,-4.62
80,231,60346,50204,-9.92
155,156,60403,50241,0.47
230,81,60472,50335,9.03
172,139,60619,50417,2.37
89,222,60733,50476,-8.27
105,206,60772,50521,-6.26
188,123,60833,50547,4.79
213,98,60985,50631,7.70
147,164,61090,50764,-1.87
80,231,61181,50819,-9.29
130,181,61219,50851,-3.07
213,98,61288,50924,7.57
205,106,61488,50987,6.13
114,197,61608,51087,-5.75
80,231,61662,51157,-9.79
155,156,61726,51189,0.90
230,81,61812,51273,10.00
172,139,61935,51434,2.87
80,231,62110,51512,-9.75
97,214,62143,51556,-7.98
196,115,62212,51605,5.62
230,81,62334,51730,9.85
147,164,62472,51864,-1.76
64,247,62578,51935,-11.15
122,189,62604,51971,-4.26
213,98,62696,52034,7.96
213,98,62849,52126,7.41
122,189,62967,52263,-4.32
80,231,63065,52312,-10.00
138,173,63101,52357,-2.20
213,98,63179,52439,7.64
205,106,63355,52539,6.20
122,189,63475,52669,-4.26
80,231,63567,52716,-9.65
138,173,63621,52749,-2.58
213,98,63710,52839,7.74
213,98,63891,52938,7.07
122,189,64016,53073,-4.32
72,239,64078,53143,-10.83
138,173,64137,53166,-2.86
221,90,64226,53261,8.76
213,98,64393,53352,7.57
122,189,64579,53473,-4.85
64,247,64641,53545,-11.07
138,173,64676,53557,-2.79
221,90,64791,53655,8.19
213,98,64950,53780,7.36
130,181,65142,53865,-3.37
80,231,65211,53947,-9.92
122,189,65248,53996,-4.62
196,115,65362,54043,5.59
221,90,65456,54168,8.39
155,156,65601,54275,0.31
80,231,65721,54334,-9.13
89,222,65754,54390,-8.09
172,139,65832,54424,2.82
230,81,65926,54515,10.00
180,131,66056,54629,3.85
97,214,66202,54709,-7.99
72,239,66244,54757,-10.27
155,156,66281,54787,-0.31
230,81,66391,54854,9.01
205,106,66514,55001,6.58
130,181,66657,55099,-3.86
80,231,66751,55152,-9.92
114,197,66782,55189,-5.30
188,123,66835,55235,4.58
221,90,66987,55315,8.97
172,139,67109,55429,2.79
97,214,67227,55537,-7.57
72,239,67293,55579,-10.19
147,164,67322,55604,-1.37
221,90,67397,55698,8.76
221,90,67569,55782,8.08
138,173,67712,55899,-2.47
72,239,67781,56012,-10.36
97,214,67829,56042,-7.07
172,139,67895,56086,2.94
221,90,68000,56213,8.88
196,115,68171,56298,5.18
122,189,68297,56411,-4.26
72,239,68362,56497,-10.15
105,206,68391,56529,-6.14
188,123,68460,56566,4.26
230,81,68564,56702,10.00
188,123,68743,56794,4.38
105,206,68899,56892,-6.54
72,239,68958,56965,-10.76
122,189,69000,56987,-4.26
196,115,69081,57051,5.53
221,90,69177,57174,8.97
180,131,69364,57288,3.50
114,197,69509,57393,-5.62
72,239,69566,57463,-10.21
114,197,69598,57484,-5.60
188,123,69682,57556,4.45
238,73,69760,57657,10.00
188,123,69968,57775,5.00
114,197,70098,57910,-5.46
72,239,70151,57957,-10.69
105,206,70196,57981,-6.13
180,131,70269,58046,3.10
221,90,70367,58136,8.75
205,106,70570,58285,6.48
147,164,70690,58410,-1.87
80,231,70753,58473,-9.52
80,231,70807,58515,-9.31
155,156,70842,58558,-0.72
221,90,70934,58628,8.27
230,81,71101,58806,9.00
163,148,71234,58920,1.26
97,214,71360,59017,-7.40
80,231,71440,59086,-9.92
114,197,71474,59118,-5.02
180,131,71534,59178,3.48
230,81,71672,59290,9.21
213,98,71798,59376,7.07
147,164,71972,59516,-1.88
80,231,72086,59615,-9.87
80,231,72124,59635,-9.64
147,164,72168,59676,-1.87
205,106,72277,59752,6.36
221,90,72397,59860,8.97
188,123,72577,60003,4.74
130,181,72721,60084,-3.39
80,231,72792,60164,-9.88
80,231,72841,60214,-9.31
147,164,72905,60248,-1.42
213,98,73012,60363,7.29
230,81,73208,60457,9.51
188,123,73342,60572,4.16
130,181,73465,60718,-3.97
80,231,73570,60780,-9.41
80,231,73619,60805,-9.02
138,173,73664,60869,-2.64
196,115,73790,60947,5.90
238,73,73892,61081,10.00
